stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
17256,17256,SAN PEDRO & OBLATE,San Pedro Ave & Unnamed,29.5042,-98.499237
57466,57466,SAN PEDRO / TOM BENSON SERVICE ENT.,,29.52637,-98.498509
48336,48336,SAN PEDRO & SAHARA,San Pedro Ave & Sahara Dr,29.532566,-98.495907
38866,38866,SAN PEDRO & HERITAGE,San Pedro Ave & Heritage Blvd,29.535996,-98.493492
63826,63826,SAN PEDRO BETWEEN HEIMER & BITTERS,N Us-281 & San Pedro Ave,29.562916,-98.482317
34366,34366,SAN PEDRO & BROOK HOLLOW,,29.579577,-98.476733
66976,66976,HWY 281 N ACCESS RD FRONT OF H.E.B.,,29.606286,-98.468865
34157,34157,SAN PEDRO IN FRONT OF 15331,,29.582049,-98.476702
34647,34647,SAN PEDRO BETWEEN BROOK HOLLOW & WINDING WAY,,29.57847,-98.478
72937,72937,SAN PEDRO & INTERPARK,San Pedro & Interpark,29.558429,-98.484945
91547,91547,SAN PEDRO IN FRONT OF 12023,,29.551017,-98.488145
38657,38657,SAN PEDRO BETWEEN SONATA/PATRICIA,,29.535518,-98.495148
27947,27947,SAN PEDRO & WOODLAWN,,29.453046,-98.499345
68767,68767,SAN PEDRO & QUINCY,,29.434631,-98.495104
79579,79579,W. COMMERCE IN FRONT OF 4711,,29.43093,-98.555589
78559,78559,Historic Old Highway 90 & San Horacio,,29.431323,-98.561267
77689,77689,Historic Old Highway 90 & San Joaquin,,29.43106,-98.562894
77819,77819,Historic Old Highway & Monterey,Old Us-90 W & Monterey St,29.429981,-98.565695
76959,76959,Historic Old Highway 90 & SW 34th,,29.429134,-98.567539
85439,85439,Historic Old Highway 90 & SW 36th,,29.427082,-98.572019
84659,84659,Historic Old Highway 90 & SW 37th,,29.425961,-98.574481
83889,83889,Historic Old Highway 90 & SW 38th,,29.424885,-98.577034
93139,93139,Historic Old Highway 90 & SW 39th,,29.423736,-98.579733
92369,92369,Historic Old Highway 90 & SW 40th,,29.422958,-98.581596
91599,91599,Historic Old Highway 90 & SW 41st,,29.421973,-98.583944
91679,91679,Historic Old Highway 90 & Eldridge,,29.421358,-98.585417
17579,17579,Historic Old Highway 90 opposite Herbert,,29.416988,-98.595703
16969,16969,Historic Old Highway 90 & Callaghan,,29.415495,-98.599286
25189,25189,Historic Old Highway 90 & Jerome,,29.414111,-98.60257
24589,24589,Historic Old Highway 90 & Gena,,29.412518,-98.606359
32269,32269,Historic Old Highway 90 & Rodriguez,,29.408465,-98.614573
95747,95747,LAWN VIEW OPPOSITE TREE VIEW,,29.420186,-98.377959
96713,96713,TREE VIEW OPPOSITE 5839,,29.419968,-98.375898
96773,96773,TREE VIEW & REGAL VIEW,,29.419938,-98.372952
96219,96219,E. Houston & Regal View,,29.42247,-98.373966
95239,95239,E. HOUSTON IN FRONT OF 5731,,29.422481,-98.378471
93299,93299,E. HOUSTON OPPOSITE W. ENT. TO 5610,,29.422428,-98.381818
92189,92189,E. HOUSTON OPP. ENTRANCE TO CENTRAL,,29.422671,-98.385747
81959,81959,E. HOUSTON OPPOSITE CRESWELL,,29.423925,-98.391771
99257,99257,ESTATE & FROSTWOOD,,29.422799,-98.394513
99757,99757,GLENBROOK & WAYCROSS,,29.420336,-98.394711
99639,99639,WAYCROSS & LYNHAVEN,,29.420273,-98.395844
99336,99336,LYNHAVEN & MELVIN,,29.42178,-98.396008
87969,87969,E. HOUSTON OPPOSITE WHISPERING CREE,,29.424041,-98.40227
86969,86969,E. HOUSTON & W.W. WHITE,,29.424025,-98.404658
86949,86949,E. HOUSTON OPPOSITE KENMAR,,29.424161,-98.406721
85859,85859,E. HOUSTON & HIGHWAY,,29.424605,-98.409801
84769,84769,E. HOUSTON & ROARK,,29.424868,-98.412572
84719,84719,E. HOUSTON & UPLAND,,29.424842,-98.414767
83769,83769,E. HOUSTON IN FRONT OF 4139,,29.424835,-98.416745
83719,83719,E. HOUSTON OPPOSITE NOBLEWOOD,,29.424809,-98.418785
81859,81859,E. HOUSTON BET. IH-10 & E. COMMER,,29.424784,-98.423473
89969,89969,E. COMMERCE AT AMERICAN RED CROSS,,29.423991,-98.426884
96899,96899,E. COMMERCE OPPOSITE GAY,,29.420305,-98.43654
96929,96929,E. COMMERCE OPPOSITE SPRIGGSDALE,,29.419774,-98.44061
95959,95959,E. COMMERCE & KRAFT,,29.419693,-98.442073
93999,93999,E. COMMERCE BETWEEN GARCIA & MEL WAITERS WAY,,29.419577,-98.446215
93939,93939,E. COMMERCE & GRIMES,,29.419478,-98.449738
92969,92969,E. COMMERCE & WALTERS,,29.41947,-98.45218
92919,92919,E. COMMERCE & MITTMAN,,29.419461,-98.454467
91949,91949,E. COMMERCE & GEVERS,,29.419462,-98.456435
99979,99979,E. COMMERCE & POLARIS,,29.419453,-98.458939
99929,99929,E. COMMERCE & N. NEW BRAUNFELS,,29.419445,-98.461174
97999,97999,E. COMMERCE & PALMETTO,,29.419445,-98.465295
97959,97959,E. COMMERCE OPPOSITE PIEDMONT,,29.419436,-98.467047
97929,97929,E. COMMERCE BTWN MONUMENTAL & PINE,,29.4197,-98.4693
96829,96829,E. COMMERCE & OLIVE,,29.420176,-98.471704
94699,94699,E. COMMERCE & CHERRY,,29.421088,-98.475876
94429,94429,E. COMMERCE OPPOSITE SYCAMORE,,29.421855,-98.479194
71726,71726,NAVARRO & AUDITORIUM CIRCLE,,29.429948,-98.489704
68116,68116,SAN PEDRO BET. MARSHALL & MAVERICK,,29.438411,-98.497805
57566,57566,SAN PEDRO & CYPRESS,San Pedro Ave & W Cypress St,29.440537,-98.498847
37746,37746,SAN PEDRO & ASHBY,,29.448823,-98.499271
37346,37346,SAN PEDRO & RUSSELL,,29.450986,-98.499243
27946,27946,SAN PEDRO & WOODLAWN,,29.452811,-98.499283
27556,27556,SAN PEDRO & MAGNOLIA,,29.45473,-98.499214
27246,27246,SAN PEDRO BETWEEN HUISACHE & MULB,,29.456081,-98.499241
17746,17746,SAN PEDRO & SUMMIT,,29.45858,-98.499251
17346,17346,SAN PEDRO & GRAMERCY,,29.460793,-98.499265
97846,97846,SAN PEDRO & LYNWOOD,,29.462986,-98.499259
97256,97256,SAN PEDRO & LULLWOOD,,29.465586,-98.499206
87246,87246,SAN PEDRO & OLMOS,,29.47083,-98.499279
77646,77646,SAN PEDRO OPPOSITE MCILVAINE,,29.473308,-98.499223
77356,77356,SAN PEDRO & REX,,29.475031,-98.499159
67746,67746,SAN PEDRO & CLOWER,,29.477513,-98.499183
67456,67456,SAN PEDRO & WILDWOOD,,29.47938,-98.499194
57946,57946,SAN PEDRO & MANDALAY,,29.481167,-98.499195
57656,57656,SAN PEDRO & HERMINE,,29.483116,-98.499145
57246,57246,SAN PEDRO & EL MONTE,,29.48511,-98.499145
37546,37546,SAN PEDRO & RECOLETA,,29.49295,-98.499149
27956,27956,SAN PEDRO OPPOSITE NOVA MAE,,29.495025,-98.499129
27656,27656,SAN PEDRO & JACKSON-KELLER,,29.497091,-98.499153
27146,27146,SAN PEDRO & JEANETTE (PIZZA HUT-6,,29.499575,-98.49915
