# ----------------------------------------
# SACRD.org v2 - GA4
# Page View Events-Page Views
# 20260101-20260131
# ----------------------------------------

,Segment,Is US Page View,Totals
Page location,Page referrer,Event count,Event count
https://www.sacrd.org/directory/subcategory/help-pay-for-transit?zipcode=78240&lat=29.42364&lng=-98.48647,https://www.google.com/,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,https://www.sacrd.org/directory/?zipcode=78207&lat=29.4222300&lng=-98.5254500,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,https://www.sacrd.org/directory/?zipcode=78220&lat=29.4130800&lng=-98.4015200,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,https://www.sacrd.org/directory/?zipcode=78224&lat=29.3083100&lng=-98.5375100,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,https://www.sacrd.org/directory/?zipcode=78237&lat=29.4207900&lng=-98.5683200,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,https://www.sacrd.org/directory/organization/1982?zipcode=&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,https://www.sacrd.org/directory/organization/1982?zipcode=78205&lat=29.424738&lng=-98.49177,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,https://www.sacrd.org/directory/program/12148?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,https://www.sacrd.org/directory/program/16012?zipcode=&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,https://www.sacrd.org/directory/program/1901?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,https://www.sacrd.org/directory/program/246?zipcode=&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,https://www.sacrd.org/directory/program/697?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,https://www.sacrd.org/directory/program/697?zipcode=78228&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,https://www.sacrd.org/directory/program/7557?zipcode=78228&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,https://www.sacrd.org/directory/program/85?zipcode=78238&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,https://www.sacrd.org/directory/program/8788?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78205&lat=29.424738&lng=-98.49177,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?utm_source=chatgpt.com,https://chatgpt.com/,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/1901?zipcode=&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=&lat=29.42364&lng=-98.48647&openfilter_use=true&openfilter_day=today&openfilter_at=now,,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78070&lat=29.424738&lng=-98.49177,https://www.google.com/,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78073&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/program/8643?zipcode=78073&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78109&lat=29.424738&lng=-98.49177,https://www.google.com/,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/10691?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/11863?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/150?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/705?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/vaccinations?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/program/12149?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/program/697?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78205&lat=29.424738&lng=-98.49177,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78207&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/?zipcode=78207&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78207&lat=29.42836734450446&lng=-98.51207918954762,https://www.sacrd.org/directory/organization/1335?zipcode=78207&lat=29.424738&lng=-98.49177,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78210&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/?zipcode=78210&lat=29.3959700&lng=-98.4643300,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78210&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78210&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78218&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/subcategory/tenants-rights?zipcode=78218&lat=29.424738&lng=-98.49177,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78221&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/?zipcode=78221&lat=29.2809700&lng=-98.4752900,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78223&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/?zipcode=78207&lat=29.4222300&lng=-98.5254500,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78223&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/?zipcode=78223&lat=29.3110200&lng=-98.3867500,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78224&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/?zipcode=78224&lat=29.3083100&lng=-98.5375100,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78224&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/subcategory/tenants-rights?zipcode=78224&lat=29.424738&lng=-98.49177,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78233&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/food-pantry?zipcode=78233&lat=29.55483&lng=-98.36323,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78237&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/search?zipcode=78237&lat=29.417212140034145&lng=-98.49559908681066&s=Utilities&show-orgs=false&openfilter_use=true&openfilter_day=today&openfilter_at=now&orderby=relevance,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78237&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/search?zipcode=78237&lat=29.42364&lng=-98.48647&s=78422,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78242&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/?zipcode=78242&lat=29.3506700&lng=-98.6075100,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78242&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78242&lat=29.424738&lng=-98.49177,,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78245&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/697?zipcode=78245&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78253&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78253&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78254&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/?zipcode=78254&lat=29.5301100&lng=-98.7280500,2,2
https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78258&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78258&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/hoarding,https://www.google.com/,2,2
https://www.sacrd.org/directory/subcategory/home-buyer-education,https://www.sacrd.org/directory/?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/home-buyer-education?zipcode=78205&lat=29.424738&lng=-98.49177,,2,2
https://www.sacrd.org/directory/subcategory/home-hospital-visits,https://www.sacrd.org/directory/program/11980,2,2
https://www.sacrd.org/directory/subcategory/home-hospital-visits?zipcode=78242&lat=29.42364&lng=-98.48647,,2,2
https://www.sacrd.org/directory/subcategory/home-repairs,https://www.sacrd.org/directory/?zipcode=78220&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/home-repairs,https://www.sacrd.org/directory/?zipcode=78228&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/home-repairs,https://www.sacrd.org/directory/program/14387?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/home-repairs,https://www.sacrd.org/directory/program/768?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/home-repairs?zipcode=&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/1614?zipcode=&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/home-repairs?zipcode=&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/home-repairs?zipcode=&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/home-repairs?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/6278?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/home-repairs?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/home-repairs?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/program/4820?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/home-repairs?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/program/4822?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/home-repairs?zipcode=78228&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/subcategory/home-repairs?zipcode=78228&lat=29.424738&lng=-98.49177,2,2
https://www.sacrd.org/directory/subcategory/home-repairs?zipcode=78245&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/18720?zipcode=78245&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/housing?zipcode=78240&lat=29.5244&lng=-98.60813,,2,2
https://www.sacrd.org/directory/subcategory/identification-recovery,,2,2
https://www.sacrd.org/directory/subcategory/identification-recovery,https://www.sacrd.org/directory/?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/identification-recovery?zipcode=&lat=29.42364&lng=-98.48647,,2,2
https://www.sacrd.org/directory/subcategory/identification-recovery?zipcode=&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/3257?zipcode=&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/identification-recovery?zipcode=&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/20?zipcode=&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/identification-recovery?zipcode=&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/249?zipcode=&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/identification-recovery?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/identification-recovery?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/interview-training?zipcode=&lat=29.42364&lng=-98.48647,,2,2
https://www.sacrd.org/directory/subcategory/interview-training?zipcode=78221&page=2&lat=29.42364&lng=-98.48647,https://www.google.com/,2,2
https://www.sacrd.org/directory/subcategory/laundry-services?zipcode=78205&lat=29.424738&lng=-98.49177,,2,2
https://www.sacrd.org/directory/subcategory/laundry-services?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.google.com/,2,2
https://www.sacrd.org/directory/subcategory/laundry-services?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/program/14472?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/laundry-services?zipcode=78240&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/program/13547?zipcode=78240&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/legal-documentation,https://www.sacrd.org/directory/program/949?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/life-skills,https://www.sacrd.org/directory/?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/life-skills?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/17299?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/life-skills?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/employment?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/life-skills?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.google.com/,2,2
https://www.sacrd.org/directory/subcategory/maternity-care?zipcode=78218&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/parenting-classes?zipcode=78218,2,2
https://www.sacrd.org/directory/subcategory/maternity-care?zipcode=78249&lat=29.552430464270337&lng=-98.59278103850632,https://www.sacrd.org/es/directory/subcategory/maternity-care?zipcode=78249&lat=29.552430464270337&lng=-98.59278103850632,2,2
https://www.sacrd.org/directory/subcategory/medical-care?zipcode=78205&lat=29.42364&lng=-98.48647,,2,2
https://www.sacrd.org/directory/subcategory/medical-care?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/2916?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/medical-care?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/9455?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/medical-care?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/subcategory/medical-care?zipcode=78205&lat=29.424738&lng=-98.49177,2,2
https://www.sacrd.org/directory/subcategory/medical-care?zipcode=78257&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/1566?zipcode=78257,2,2
https://www.sacrd.org/directory/subcategory/medical-supplies,,2,2
https://www.sacrd.org/directory/subcategory/mental-health-care,https://www.sacrd.org/directory/program/13995?zipcode=78258&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/mental-health-care?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/program/9269?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/mental-health-care?zipcode=78237&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/10443?zipcode=78237&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/mentoring,https://www.sacrd.org/directory/?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/mentoring?zipcode=&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/search?zipcode=&lat=29.429666663277228&lng=-98.46842832746287&s=Join,2,2
https://www.sacrd.org/directory/subcategory/narcotics-anonymous?zipcode=78207&lat=29.36838184940495&lng=-98.51490792372678,,2,2
https://www.sacrd.org/directory/subcategory/nutrition-education,,2,2
https://www.sacrd.org/directory/subcategory/parenting-classes?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.google.com/,2,2
https://www.sacrd.org/directory/subcategory/parenting-classes?zipcode=78205&lat=29.424738&lng=-98.49177,https://www.sacrd.org/directory/?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
https://www.sacrd.org/directory/subcategory/parenting-classes?zipcode=78205&openfilter_use=false&openfilter_day=tomorrow&openfilter_at=now&lat=29.417813265137305&lng=-98.55181577027196,,2,2
https://www.sacrd.org/directory/subcategory/permanent-supportive-housing,https://www.sacrd.org/directory/?zipcode=78205&lat=29.42364&lng=-98.48647,2,2
