# ----------------------------------------
# SACRD.org v2 - GA4
# Page View Events-Page Views
# 20250901-20250930
# ----------------------------------------

,Segment,Is page view,Totals
Page location,Page referrer,Event count,Event count
https://www.sacrd.org/directory/organization/1603,https://www.sacrd.org/directory/program/15774,1,1
https://www.sacrd.org/directory/organization/1603,https://www.sacrd.org/directory/program/951,1,1
https://www.sacrd.org/directory/organization/1603,https://www.sacrd.org/directory/search?s=mental+health+&zipcode=78239,1,1
https://www.sacrd.org/directory/organization/1603,https://www.sacrd.org/portal/housingservices/?gp=mainPage,1,1
https://www.sacrd.org/directory/organization/1603,https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78108&a=301&nhw=15&gr=133,1,1
https://www.sacrd.org/directory/organization/1604,https://www.sacrd.org/directory/organization/1604,1,1
https://www.sacrd.org/directory/organization/1604,https://www.sacrd.org/directory/search?s=counseling,1,1
https://www.sacrd.org/directory/organization/1604,https://www.sacrd.org/directory/subcategory/ged-preparation?zipcode=78109,1,1
https://www.sacrd.org/directory/organization/1607,,1,1
https://www.sacrd.org/directory/organization/1607,https://www.sacrd.org/directory/program/18963,1,1
https://www.sacrd.org/directory/organization/1607,https://www.sacrd.org/directory/program/987,1,1
https://www.sacrd.org/directory/organization/1608,https://www.sacrd.org/directory/organization/1608?lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/organization/1608,https://www.sacrd.org/directory/subcategory/help-pay-for-housing,1,1
https://www.sacrd.org/directory/organization/1609,https://www.sacrd.org/directory/search?s=counseling&zipcode=78207&show=all,1,1
https://www.sacrd.org/directory/organization/1609,https://www.sacrd.org/directory/search?s=family+lawyer,1,1
https://www.sacrd.org/directory/organization/1609?zipcode=78230&lat=29.5455&lng=-98.55571,,1,1
https://www.sacrd.org/directory/organization/161,https://www.sacrd.org/directory/subcategory/emergency-food,1,1
https://www.sacrd.org/directory/organization/1610,,1,1
https://www.sacrd.org/directory/organization/1610,https://www.sacrd.org/directory/organization/1610,1,1
https://www.sacrd.org/directory/organization/1610,https://www.sacrd.org/directory/organization/1610?__cf_chl_tk=RekwCfWBAXb5kZxxtF9NGA6fVsF54MJZoP5Xa0U8xt0-1757722405-1.0.1.1-TsxXwTYuvuswtsISHDu4n1gAVJL1yDAX_LrTGLor0_g,1,1
https://www.sacrd.org/directory/organization/1610,https://www.sacrd.org/directory/organization/1610?lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/organization/1610,https://www.sacrd.org/directory/program/1000,1,1
https://www.sacrd.org/directory/organization/1610,https://www.sacrd.org/directory/subcategory/community-garden,1,1
https://www.sacrd.org/directory/organization/1610?lat=29.008037652555497&lng=-98.53370503177459,https://www.sacrd.org/directory/organization/1610?lat=29.008037652555497&lng=-98.53370503177459&__cf_chl_tk=mgSilVstB96hk_Y9aHUTAWE..j3DJMpqBfgUK9FqOSk-1757722476-1.0.1.1-3dxQiYmUAMEqAkq3Y5QFF6_jHkk5h0.Nhoy.LKYUmPA,1,1
https://www.sacrd.org/directory/organization/1610?lat=29.424738&lng=-98.49177,https://www.google.com/,1,1
https://www.sacrd.org/directory/organization/1611,https://www.sacrd.org/directory/program/1007,1,1
https://www.sacrd.org/directory/organization/1612,https://www.sacrd.org/directory/?zipcode=78237,1,1
https://www.sacrd.org/directory/organization/1612,https://www.sacrd.org/directory/search?s=Rental+assistance+&page=2,1,1
https://www.sacrd.org/directory/organization/1612,https://www.sacrd.org/directory/search?s=Utility%20assistant%20,1,1
https://www.sacrd.org/directory/organization/1612,https://www.sacrd.org/directory/search?s=food&zipcode=78109,1,1
https://www.sacrd.org/directory/organization/1612,https://www.sacrd.org/directory/search?zipcode=78239&s=Help+pay+cps+bill,1,1
https://www.sacrd.org/directory/organization/1612,https://www.sacrd.org/directory/subcategory/emergency-food?zipcode=78108&lat=29.57354&lng=-98.22068,1,1
https://www.sacrd.org/directory/organization/1612,https://www.sacrd.org/directory/subcategory/help-pay-for-housing?zipcode=78109,1,1
https://www.sacrd.org/directory/organization/1612,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?lat=29.545097008599505&lng=-98.26871682404376,1,1
https://www.sacrd.org/directory/organization/1612,https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=302,1,1
https://www.sacrd.org/directory/organization/1613,https://www.ecosia.org/,1,1
https://www.sacrd.org/directory/organization/1614,https://www.sacrd.org/directory/organization/1614?__cf_chl_tk=v5OsmOIt63TIvGzQdORUTvo8kqPO_XDZw9hc2E0z7Nc-1759134317-1.0.1.1-ozgusmYIwdYKPztL57aMkOmgfgF5.ThMYwmOTb1Jwg8,1,1
https://www.sacrd.org/directory/organization/1614,https://www.sacrd.org/directory/program/1034,1,1
https://www.sacrd.org/directory/organization/1614,https://www.sacrd.org/directory/program/11026,1,1
https://www.sacrd.org/directory/organization/1614,https://www.sacrd.org/directory/program/11410,1,1
https://www.sacrd.org/directory/organization/1614,https://www.sacrd.org/directory/subcategory/residential-housing?lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/organization/1614,https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78244&a=302,1,1
https://www.sacrd.org/directory/organization/1614?lat=29.34456976266196&lng=-98.53871015140005,https://www.sacrd.org/directory/organization/1614?lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/organization/1614?lat=29.41931019667962&lng=-98.50391440517578,https://www.sacrd.org/directory/organization/1614?lat=29.41931019667962&lng=-98.50391440517578,1,1
https://www.sacrd.org/directory/organization/1614?lat=29.42330891904543&lng=-98.50782140115126,,1,1
https://www.sacrd.org/directory/organization/1614?lat=29.42330891904543&lng=-98.50782140115126,https://www.google.com/,1,1
https://www.sacrd.org/directory/organization/1615,https://www.sacrd.org/directory/program/6959,1,1
https://www.sacrd.org/directory/organization/1615,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?page=2&zipcode=78210&lat=29.39597&lng=-98.46433,1,1
https://www.sacrd.org/directory/organization/1615,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78221&page=3,1,1
https://www.sacrd.org/directory/organization/1615,https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78247&a=302&nhw=3&gr=78,1,1
https://www.sacrd.org/directory/organization/1616,https://www.sacrd.org/directory/program/1039,1,1
https://www.sacrd.org/directory/organization/1616,https://www.sacrd.org/directory/search?s=walker,1,1
https://www.sacrd.org/directory/organization/1616,https://www.sacrd.org/directory/search?zipcode=78218&s=hearing+aid+assistance,1,1
https://www.sacrd.org/directory/organization/1616,https://www.sacrd.org/directory/search?zipcode=78230&s=Wheelchair&lat=29.5455&lng=-98.55571,1,1
https://www.sacrd.org/directory/organization/1616,https://www.sacrd.org/directory/subcategory/volunteer-opportunities,1,1
https://www.sacrd.org/directory/organization/1619,https://www.sacrd.org/directory/organization/1619,1,1
https://www.sacrd.org/directory/organization/1619,https://www.sacrd.org/directory/organization/1619?lat=29.4404&lng=-98.48031,1,1
https://www.sacrd.org/directory/organization/1619,https://www.sacrd.org/directory/program/1080,1,1
https://www.sacrd.org/directory/organization/1619,https://www.sacrd.org/directory/program/1081,1,1
https://www.sacrd.org/directory/organization/1619,https://www.sacrd.org/directory/search?ack=&s=income+based+housing,1,1
https://www.sacrd.org/directory/organization/1619,https://www.sacrd.org/directory/search?lat=29.448905485637418&lng=-98.49569168368788&s=Affordable+housing,1,1
https://www.sacrd.org/directory/organization/1619,https://www.sacrd.org/directory/search?s=housing,1,1
https://www.sacrd.org/directory/organization/1619,https://www.sacrd.org/directory/search?s=housing%20,1,1
https://www.sacrd.org/directory/organization/1619,https://www.sacrd.org/directory/search?s=income+based+housing,1,1
https://www.sacrd.org/directory/organization/1619,https://www.sacrd.org/directory/search?zipcode=78215&s=Housing+rental+assistance,1,1
https://www.sacrd.org/directory/organization/1620,https://www.sacrd.org/directory/search?s=kids,1,1
https://www.sacrd.org/directory/organization/1620,https://www.sacrd.org/directory/search?zipcode=78220&s=free+mental+health,1,1
https://www.sacrd.org/directory/organization/1620,"https://www.sacrd.org/portal/mhp/?gp=mainPage&a=9,63,102,58,62,100&s=PHP%20teen",1,1
https://www.sacrd.org/directory/organization/1622,https://www.google.com/,1,1
https://www.sacrd.org/directory/organization/1623,https://www.sacrd.org/directory/program/1117,1,1
https://www.sacrd.org/directory/organization/1629,https://www.sacrd.org/directory/program/9564,1,1
https://www.sacrd.org/directory/organization/1632,https://www.sacrd.org/directory/organization/1632,1,1
https://www.sacrd.org/directory/organization/1632,https://www.sacrd.org/directory/program/1148,1,1
https://www.sacrd.org/directory/organization/1633,https://www.google.com/,1,1
https://www.sacrd.org/directory/organization/1633,https://www.sacrd.org/directory/organization/1633,1,1
https://www.sacrd.org/directory/organization/1635,,1,1
https://www.sacrd.org/directory/organization/1638,https://www.sacrd.org/directory/program/13590,1,1
https://www.sacrd.org/directory/organization/164,https://www.google.com/,1,1
https://www.sacrd.org/directory/organization/1640,https://www.sacrd.org/directory/subcategory/temporary-shelter,1,1
https://www.sacrd.org/directory/organization/1644,https://www.sacrd.org/directory/organization/1644,1,1
https://www.sacrd.org/directory/organization/1644,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities,1,1
https://www.sacrd.org/directory/organization/1644,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?lat=29.446756504946592&lng=-98.71251518161426,1,1
https://www.sacrd.org/directory/organization/1644,"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78233&a=302,315&nhw=3&gr=78&s=Electricity",1,1
https://www.sacrd.org/directory/organization/1645,https://www.sacrd.org/directory/organization/1645,1,1
https://www.sacrd.org/directory/organization/1645,https://www.sacrd.org/directory/search?s=deaf,1,1
https://www.sacrd.org/directory/organization/1649,https://www.sacrd.org/directory/program/16813,1,1
https://www.sacrd.org/directory/organization/1649,https://www.sacrd.org/directory/subcategory/vision-care?zipcode=78233,1,1
https://www.sacrd.org/directory/organization/1653,https://www.sacrd.org/directory/program/1266,1,1
https://www.sacrd.org/directory/organization/1654,https://www.sacrd.org/directory/subcategory/youth-programs,1,1
https://www.sacrd.org/directory/organization/1656,https://www.sacrd.org/directory/organization/1656?page=2,1,1
https://www.sacrd.org/directory/organization/1656,https://www.sacrd.org/directory/program/1306,1,1
https://www.sacrd.org/directory/organization/1656,https://www.sacrd.org/directory/search?s=bullying,1,1
https://www.sacrd.org/directory/organization/1656,https://www.sacrd.org/directory/subcategory/financial-education,1,1
https://www.sacrd.org/directory/organization/1656?page=2,https://www.sacrd.org/directory/organization/1656?page=2&__cf_chl_tk=b3JCGFLSi4Qs7bsv7OdZM.Jvmw5eorx1vlTu0e3Zipk-1758195768-1.0.1.1-LHtkGYJ1wtsyUdya1oguivvCMs9riDGGMjbB6XIit4E,1,1
https://www.sacrd.org/directory/organization/1656?page=2&__cf_chl_tk=b3JCGFLSi4Qs7bsv7OdZM.Jvmw5eorx1vlTu0e3Zipk-1758195768-1.0.1.1-LHtkGYJ1wtsyUdya1oguivvCMs9riDGGMjbB6XIit4E,,1,1
https://www.sacrd.org/directory/organization/1658,https://www.sacrd.org/directory/organization/1658?lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/organization/1658,https://www.yourandroid.net/,1,1
https://www.sacrd.org/directory/organization/1658?lat=29.424738&lng=-98.49177,https://www.google.com/,1,1
https://www.sacrd.org/directory/organization/1659,,1,1
https://www.sacrd.org/directory/organization/1659,https://www.sacrd.org/directory/organization/1659?lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/organization/1659?utm_source=chatgpt.com,https://chatgpt.com/,1,1
https://www.sacrd.org/directory/organization/166,https://www.google.com/,1,1
https://www.sacrd.org/directory/organization/1660,https://www.google.com/,1,1
https://www.sacrd.org/directory/organization/1667,https://www.sacrd.org/directory/organization/1667?__cf_chl_tk=EVYNYLGHKIf.QsusEZB4Xr91eoa49_3iLNFKmt5ApQE-1757427134-1.0.1.1-08wxtss1__MK7yEDKGwgC_jTCN_FrzQu1YlvIRwk0Eo,1,1
https://www.sacrd.org/directory/organization/1669,https://www.google.com/,1,1
https://www.sacrd.org/directory/organization/1669,https://www.sacrd.org/directory/organization/1669,1,1
https://www.sacrd.org/directory/organization/1669,https://www.sacrd.org/directory/search?zipcode=78238&s=support+group,1,1
https://www.sacrd.org/directory/organization/1669?lat=29.42364&lng=-98.48647,,1,1
https://www.sacrd.org/directory/organization/1670,https://www.sacrd.org/directory/search?lat=29.498001615274262&lng=-98.46245297292113&s=plumber,1,1
https://www.sacrd.org/directory/organization/1670,https://www.sacrd.org/directory/subcategory/skills-training,1,1
https://www.sacrd.org/directory/organization/1671,https://www.sacrd.org/directory/program/1378,1,1
https://www.sacrd.org/directory/organization/1672,https://www.sacrd.org/directory/search?lat=29.44667159415712&lng=-98.47401819639987&s=plumber,1,1
https://www.sacrd.org/directory/organization/1676,https://www.google.com/,1,1
https://www.sacrd.org/directory/organization/1678,https://www.google.com/,1,1
https://www.sacrd.org/directory/organization/1679,https://www.google.com/,1,1
https://www.sacrd.org/directory/organization/1680,https://www.sacrd.org/directory/search?s=THEFT,1,1
https://www.sacrd.org/directory/organization/1681,https://www.sacrd.org/directory/program/1409,1,1
https://www.sacrd.org/directory/organization/1685,,1,1
https://www.sacrd.org/directory/organization/1685,https://www.sacrd.org/directory/organization/1685?__cf_chl_tk=JqlIUrnYiiOosgk_IdQyyp0_ZFETm_W44YWyP1Dtodg-1758683539-1.0.1.1-EtlQQ3K9WqByGEt270PikTZ9mCJzmYPh7ylko0s5F3k,1,1
https://www.sacrd.org/directory/organization/1685,https://www.sacrd.org/directory/organization/1685?lat=29.28097&lng=-98.47529,1,1
https://www.sacrd.org/directory/organization/1685,https://www.sacrd.org/directory/organization/1685?lat=29.39654&lng=-98.64019,1,1
https://www.sacrd.org/directory/organization/1685,https://www.sacrd.org/directory/program/12932,1,1
https://www.sacrd.org/directory/organization/1685,https://www.sacrd.org/directory/program/1721,1,1
https://www.sacrd.org/directory/organization/1685,https://www.sacrd.org/directory/program/1744,1,1
https://www.sacrd.org/directory/organization/1685,https://www.sacrd.org/directory/search?s=Family+Service+Association&zipcode=78228,1,1
https://www.sacrd.org/directory/organization/1685,https://www.sacrd.org/directory/search?s=Food&zipcode=78221&lat=29.28097&lng=-98.47529,1,1
https://www.sacrd.org/directory/organization/1685,https://www.sacrd.org/directory/subcategory/child-care,1,1
https://www.sacrd.org/directory/organization/1685,https://www.sacrd.org/directory/subcategory/childrens-programs,1,1
https://www.sacrd.org/directory/organization/1685,https://www.sacrd.org/directory/subcategory/parenting-classes,1,1
