OBJECTID,CASEID,OBJECTID_2,CartID,MSAG_Name
20053,1016142692,80542,"409858",CASSIN RD
20054,1016142759,32013,"400245",GILLETTE BLVD
20055,1016142765,13076,"416197",Hunters Pond
20056,1016142772,54475,"515764",Hunters Pond
20057,1016142793,46444,"406023",STONEWALL AVE
20058,1016142803,86202,"203112",E EVANS RD
20059,1016142869,17042,"307827",THOUSAND OAKS
20060,1016142878,85191,"309332",NACOGDOCHES RD
20061,1016142880,75140,"313262",BICENTENNIAL DR
20062,1016142896,6892,"510968",Mauermann Rd
20063,1016142903,5761,"404246",S ZARZAMORA
20064,1016142920,66211,"310375",HENDERSON PASS
20065,1016142938,75010,"409759",SNOW FOX DR
20066,1016143013,89171,"400416",RHODA AVE
20067,1016143016,6176,"400419",RHODA AVE
20068,1016143024,34138,"846119",S ZARZAMORA
20069,1016143041,83107,"504118",SANTA RITA ST
20070,1016143084,89441,"408596",BERTETTI DR
20071,1016143089,52875,"415943",PINEDALE
20072,1016143092,95543,"8477467",Mauermann Rd
20073,1016143097,6892,"510968",Mauermann Rd
20074,1016143102,52875,"415943",PINEDALE
20075,1016143143,441,"402071",ASCOT
20076,1016143150,42583,"400625",MCCAULEY AVE
20077,1016143155,86311,"313240",CORNER PKWY
20078,1016143175,28699,"400716",WABASH ST
20079,1016143192,47081,"423195",SHERRY
20080,1016143198,13233,"413340",CULEBRA RD
20081,1016143199,22714,"413345",BRENDELL ST
20082,1016143207,12576,"406726",SHADY GROVE
20083,1016143210,38163,"409744",CASTLE CV
20084,1016143214,38163,"409744",CASTLE CV
20085,1016143244,42588,"400235",S ZARZAMORA
20086,1016143252,42221,"406340",BERRY HILL
20087,1016143334,7822,"408586",SCOTTY DR
20088,1016143352,65978,"413359",BENRUS
20089,1016143353,48110,"400248",GILLETTE BLVD
20090,1016143367,97190,"408678",S GENERAL MCMULLEN
20091,1016143394,68211,"400088",S ZARZAMORA
20092,1016143414,70653,"402066",W PYRON AVE
20093,1016143421,16356,"400628",MCCAULEY AVE
20094,1016143427,85239,"400632",RAYBURN DR
20095,1016143437,65236,"8487745",FISCHER RD
20096,1016143445,12030,"423262",CARMEL AVE
20097,1016143447,39275,"423267",FERNLEAF AVE
20098,1016143458,45920,"408942",EL PASO ST
20099,1016143465,43670,"409737",PORT VICTORIA
20100,1016143469,92027,"409738",PORT VICTORIA
20101,1016143516,75875,"310323",RITTIMAN RD
20102,1016143595,1424,"431153",SONOMA PKWY
20103,1016143680,83280,"8482935",A-10374
20104,1016143746,35940,"502050",CRESTHILL RD
20105,1016143757,84195,"311265",CHULIE
20106,1016143762,10362,"405901",S LAREDO ST
20107,1016143810,26050,"501733",E HUTCHINS PLACE
20108,1016143851,13884,"846126",HARDY OAK BLVD
20109,1016143915,74099,"511910",Blue Oak Pass
20110,1016143932,17671,"502422",ARANSAS AVE
20111,1016143956,4725,"423297",QUINTANA RD
20112,1016143989,45369,"318630",WEST AVE
20113,1016143992,76493,"409506",MENEFEE BLVD
20114,1016144036,67244,"403549",SW 36TH ST
20115,1016144047,63884,"846376",HISTORIC OLD HWY 90
20116,1016144048,89529,"844652",HARDY OAK BLVD
20117,1016144074,24684,"403437",W FORMOSA BLVD
20118,1016144099,30106,"405016",N BRAZOS ST
20119,1016144131,49904,"317164",BEACON BAY
20120,1016144133,33577,"308405",EISENHAUER RD
20121,1016144139,67074,"305706",HARRY WURZBACH
20122,1016144145,72852,"308418",EISENHAUER RD
20123,1016144154,44128,"307893",BRIGHTWOOD PLACE
20124,1016144311,93383,"400255",HENRIETTA
20125,1016144344,38344,"514014",ENCINO LEDGE
20126,1016144365,56949,"308781",JUDSON RD
20127,1016144407,30577,"312201",ENCINO RIO
20128,1016144512,70727,"309616",HARTLINE DR
20129,1016144519,12404,"310505",OVERLAND DR
20130,1016144524,56487,"310506",OVERLAND DR
20131,1016144532,8305,"423004",PINE VALLEY DR
20132,1016144601,97190,"408678",S GENERAL MCMULLEN
20133,1016144607,93285,"400468",URSULA
20134,1016144647,48846,"406704",REMUDA DR
20135,1016144694,48166,"304222",PERRIN BEITEL
20136,1016144811,40429,"507532",FAYN WAY
20137,1016144839,88688,"511842",S FOSTER RD
20138,1016144862,34959,"400474",CASSANDRA
20139,1016144997,36618,"402102",COMMERCIAL AVE
20140,1016145006,7209,"400246",GILLETTE BLVD
20141,1016145010,54036,"400030",OZALID
20142,1016145050,45090,"422027",INDIAN WOODS
20143,1016145197,44020,"202282",Oconnor Rd
20144,1016145229,51071,"410605",DOVER RDG
20145,1016145300,32113,"514257",ASHTON VILLAGE DR
20146,1016145566,50907,"411965",INGRAM RD
20147,1016145635,72537,"308368",N VANDIVER RD
20148,1016145684,55192,"508427",KELLIS AVE
20149,1016145715,19866,"406669",MARBACH RD
20150,1016145719,45844,"406667",MARBACH RD
20151,1016145740,14365,"410935",TIMBER PATH
20152,1016145933,94099,"417662",ANCHOR
20153,1016146016,91017,"415841",CINNAMON HILL
20154,1016146018,91017,"415841",CINNAMON HILL
20155,1016146097,91358,"312175",CANYON GOLF RD
20156,1016146519,56191,"413683",MEMORIAL ST
20157,1016146597,3397,"203366",BLUERIDGE
20158,1016146601,48749,"203364",BLUERIDGE
20159,1016146623,91845,"418208",NEER AVE
20160,1016146819,86962,"423804",THOMPSON PLACE
20161,1016146849,67790,"203362",BLUERIDGE
20162,1016146856,39250,"203361",BLUERIDGE
20163,1016146876,30782,"423813",BAYVILLE
20164,1016147005,7005,"423809",ELKINS DR
20165,1016147063,41601,"509850",CORNERWAY BLVD
20166,1016147079,95211,"304359",SCHERTZ RD
20167,1016147082,70508,"423493",DORRIS ST
20168,1016147109,9500,"403721",CERALVO ST
20169,1016147163,91422,"305093",THOUSAND OAKS
20170,1016147175,66145,"308493",CROSS CANYON
20171,1016147190,44020,"202282",Oconnor Rd
