"ProjectCategory","SMPProjectID","CouncilDistrict","ProjectStreet","StreetFrom","StreetTo","ProjectLimits","FiscalYear","Application","Type_","Force","WeightedPCI","PBaseFail","FieldBasePave","PFlatWork","EstTotalCost","ProjectStatus","ScheduleStart","ScheduleFinish","ActualStart","ActualFinish","ProjectManager","Contact","Shape_Length","Sealant_App","PCI_Factor","ActStart","ActFinish","ActDuration","START","Oday","Odate","Omonth","Ohour","Oyear","Otime"
"Preservation","33669","2","Sterling St","Robeson","Dead End",NA,2018,"Micro Surface - Contract","Sealant","Contract",72,0,0,0,31649.8712623608,"Proposed",NA,NA,NA,NA,NA,NA,1435.91532658069,"Microsurface","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33671","2","Camier Cv","spanish dagger","cypress vine",NA,2018,"Fog Seal - Contract","Sealant","Contract",89,0,0,0,9844.86052881163,"Proposed",NA,NA,NA,NA,NA,NA,899.071208368106,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33672","2","Cypress Vine","CAMIER CV","Poesta",NA,2018,"Fog Seal - Contract","Sealant","Contract",89,0,0,0,2918.39557249662,"Proposed",NA,NA,NA,NA,NA,NA,305.142553031312,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33673","2","Whispine","CAMIER CV","Poesta",NA,2018,"Fog Seal - Contract","Sealant","Contract",89,0,0,0,3788.79593134385,"Proposed",NA,NA,NA,NA,NA,NA,332.350520293321,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33674","2","Spanish Dagger","CAMIER CV","Cul-De-Sac",NA,2018,"Fog Seal - Contract","Sealant","Contract",89,0,0,0,3047.76014687514,"Proposed",NA,NA,NA,NA,NA,NA,330.955503220076,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33675","2","Poesta","WHISPINE","CYPRESS VINE",NA,2018,"Fog Seal - Contract","Sealant","Contract",89,0,0,0,6491.04546151667,"Proposed",NA,NA,NA,NA,NA,NA,626.984781999571,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33676","2","Millchase","Eisenhauer Rd","poesta",NA,2018,"Fog Seal - Contract","Sealant","Contract",89,0,0,0,5372.15168708395,"Proposed",NA,NA,NA,NA,NA,NA,471.241376059996,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33677","2","Hunters Glen","Cul-De-Sac","Windover",NA,2018,"Slurry Seal - Contract","Sealant","Contract",73,0,0,0,13160.1630159963,"Proposed",NA,NA,NA,NA,NA,NA,555.481136023517,"Slurry Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33679","2","Tropical Dr","Blue Ash","Kingston",NA,2018,"Micro Surface - Contract","Sealant","Contract",74,0,0,0,49471.3870646599,"Proposed",NA,NA,NA,NA,NA,NA,2020.00981590238,"Microsurface","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33681","2","Lanai","Judivan","Tropical Dr",NA,2018,"Slurry Seal - Contract","Sealant","Contract",74,0,0,0,6279.50660258118,"Proposed",NA,NA,NA,NA,NA,NA,619.280730037592,"Slurry Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33682","2","Moana Dr","Palm Bay","Kingston",NA,2018,"Slurry Seal - Contract","Sealant","Contract",85,0,0,0,6732.56015158113,"Proposed",NA,NA,NA,NA,NA,NA,672.418339488596,"Slurry Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33687","2","Monaco Dr","Malaya","Fairdale Dr",NA,2018,"Fog Seal - Contract","Sealant","Contract",88,0,0,0,23127.0454408723,"Proposed",NA,NA,NA,NA,NA,NA,2374.81419900205,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33688","2","Joline","Bloomdale","Monaco Dr",NA,2018,"Fog Seal - Contract","Sealant","Contract",88,0,0,0,6597.14435300572,"Proposed",NA,NA,NA,NA,NA,NA,620.032364004297,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33689","2","Dinn Dr","Ih 35 N Access Rd","Fratt Rd",NA,2018,"Crack Seal - Contract","Sealant","Contract",91,0,0,0,6955.71296145434,"Proposed",NA,NA,NA,NA,NA,NA,2675.27421594398,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33690","2","Stoneshire","Dead End","La Colonia",NA,2018,"Slurry Seal - Contract","Sealant","Contract",99,0,0,0,19309.6335602936,"Proposed",NA,NA,NA,NA,NA,NA,1885.01158190361,"Slurry Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33692","2","Garnet Caverns","Imperial Topaz","Pyrite Loop",NA,2018,"Fog Seal - Contract","Sealant","Contract",88,0,0,0,9859.33336857578,"Proposed",NA,NA,NA,NA,NA,NA,926.629075993964,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33693","2","Imperial Topaz","Smoky Quartz","Onyx Way",NA,2018,"Fog Seal - Contract","Sealant","Contract",95,0,0,0,24653.4372992812,"Proposed",NA,NA,NA,NA,NA,NA,2351.53269425911,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33694","2","Smoky Quartz","Imperial Topaz","Jasper Holw",NA,2018,"Fog Seal - Contract","Sealant","Contract",90,0,0,0,7815.53395589082,"Proposed",NA,NA,NA,NA,NA,NA,734.542665027333,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33700","2","S Olive St","Iowa St","Westfall Ave",NA,2018,"Crack Seal - Contract","Sealant","Contract",91,0,0,0,9090.96737178508,"Proposed",NA,NA,NA,NA,NA,NA,3333.35470298786,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33701","2","Frank","Hood St","Ih 35 N Access Rd",NA,2018,"Fog Seal - Contract","Sealant","Contract",91,0,0,0,19668.9358243718,"Proposed",NA,NA,NA,NA,NA,NA,1990.78297817529,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33702","2","Sandmeyer","N New Braunfels Ave","Edgar Dr",NA,2018,"Slurry Seal - Contract","Sealant","Contract",86,0,0,0,28924.1917153949,"Proposed",NA,NA,NA,NA,NA,NA,2960.07809952871,"Slurry Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33703","2","Bee St","Ervin","Coleman",NA,2018,"Slurry Seal - Contract","Sealant","Contract",91,0,0,0,6153.62954706429,"Proposed",NA,NA,NA,NA,NA,NA,674.740081914944,"Slurry Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33704","2","Cody","NORFLEET","E Carson",NA,2018,"Slurry Seal - Contract","Sealant","Contract",85,0,0,0,10471.2594805279,"Proposed",NA,NA,NA,NA,NA,NA,1148.16441672456,"Slurry Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33705","2","Roper","Ih 35 N Access Rd","E Carson",NA,2018,"Slurry Seal - Contract","Sealant","Contract",93,0,0,0,7106.79861783726,"Proposed",NA,NA,NA,NA,NA,NA,719.311600995674,"Slurry Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33713","2","Pleasant Lake","Espada Ledge","Summer Meadow",NA,2018,"Fog Seal - Contract","Sealant","Contract",90,0,0,0,25328.9835151674,"Proposed",NA,NA,NA,NA,NA,NA,2256.47527437887,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33714","2","Lake Superior","Lake Tahoe","Dead End",NA,2018,"Micro Surface - Contract","Sealant","Contract",88,0,0,0,23069.057713668,"Proposed",NA,NA,NA,NA,NA,NA,2218.1515666117,"Microsurface","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33715","2","Lake Tahoe","Lake Superior","Dead End",NA,2018,"Fog Seal - Contract","Sealant","Contract",88,0,0,0,24820.3906718314,"Proposed",NA,NA,NA,NA,NA,NA,2376.40641871114,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33716","2","Bottomless Lake","Lake Superior","Lake Victoria",NA,2018,"Fog Seal - Contract","Sealant","Contract",88,0,0,0,10017.6001510823,"Proposed",NA,NA,NA,NA,NA,NA,941.503773597962,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33717","2","Horizon Lake","Lake Superior","Lake Victoria",NA,2018,"Fog Seal - Contract","Sealant","Contract",79,0,0,0,10031.2651254996,"Proposed",NA,NA,NA,NA,NA,NA,942.78807570485,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33718","2","Sage Meadow","Lake Superior","Lake Victoria",NA,2018,"Fog Seal - Contract","Sealant","Contract",88,0,0,0,10057.8917235342,"Proposed",NA,NA,NA,NA,NA,NA,945.290575520136,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33719","2","Heather Meadow","Dead End","Lake Victoria",NA,2018,"Fog Seal - Contract","Sealant","Contract",88,0,0,0,11488.7268694458,"Proposed",NA,NA,NA,NA,NA,NA,1223.14519292817,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33720","2","Honey Meadow","Lake Superior","Lake Victoria",NA,2018,"Fog Seal - Contract","Sealant","Contract",98,0,0,0,10049.7339864881,"Proposed",NA,NA,NA,NA,NA,NA,944.523870910537,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33721","2","Robin Meadow","Lake Superior","Cul-De-Sac",NA,2018,"Fog Seal - Contract","Sealant","Contract",88,0,0,0,3975.69822037031,"Proposed",NA,NA,NA,NA,NA,NA,425.665645986687,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33723","2","Fall Meadow","Summer Meadow","Cul-De-Sac",NA,2018,"Micro Surface - Contract","Sealant","Contract",88,0,0,0,2016.29524967665,"Proposed",NA,NA,NA,NA,NA,NA,221.725298141297,"Microsurface","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33724","2","Misty Lake","Lake Tahoe","Vista Lake",NA,2018,"Fog Seal - Contract","Sealant","Contract",88,0,0,0,11414.8467395531,"Proposed",NA,NA,NA,NA,NA,NA,1001.30234557484,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33726","2","Spanish Dawn","Spanish Branch","Cul-De-Sac",NA,2018,"Fog Seal - Contract","Sealant","Contract",84,0,0,0,5293.12725147391,"Proposed",NA,NA,NA,NA,NA,NA,592.786917661007,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33727","2","Spanish King","Spanish Dawn","Cul-De-Sac",NA,2018,"Fog Seal - Contract","Sealant","Contract",85,0,0,0,2077.60623744071,"Proposed",NA,NA,NA,NA,NA,NA,258.355379039971,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33728","2","Medina Farm","Goliad Ford","Espada Ledge",NA,2018,"Crack Seal - Contract","Sealant","Contract",92,0,0,0,1815.00278509505,"Proposed",NA,NA,NA,NA,NA,NA,756.25116045627,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33729","2","Espada Ledge","Medina Farm","Spanish Flat",NA,2018,"Crack Seal - Contract","Sealant","Contract",87,0,0,0,1961.15814984263,"Proposed",NA,NA,NA,NA,NA,NA,853.064152643866,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33730","2","Goliad Blf","Medina Branch","Espada Ledge",NA,2018,"Crack Seal - Contract","Sealant","Contract",96,0,0,0,1449.09012631782,"Proposed",NA,NA,NA,NA,NA,NA,603.787552632425,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33731","2","Espada Cliff","Espada Falls","Espada Ledge",NA,2018,"Crack Seal - Contract","Sealant","Contract",86,0,0,0,2542.6970582483,"Proposed",NA,NA,NA,NA,NA,NA,932.032270187362,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33732","2","Martin Luther King Dr","Ih 10 E Access Rd","S New Braunfels Ave",NA,2018,"Crack Seal - Contract","Sealant","Contract",85,0,0,0,38086.0467608253,"Proposed",NA,NA,NA,NA,NA,NA,9228.62448790494,"Crack Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33733","2","S Walters St","Iowa St","E Commerce St",NA,2018,"Crack Seal - Contract","Sealant","Contract",87,0,0,0,10517.5238026475,"Proposed",NA,NA,NA,NA,NA,NA,2662.6642538348,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33734","2","N Walters St","E Commerce St","Larry St",NA,2018,"Crack Seal - Contract","Sealant","Contract",81,0,0,0,21068.5952580893,"Proposed",NA,NA,NA,NA,NA,NA,4969.02728350675,"Crack Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33735","2","Montana","Ih 37 S","S Rio Grande",NA,2018,"Crack Seal - Contract","Sealant","Contract",77,0,0,0,19406.8595024683,"Proposed",NA,NA,NA,NA,NA,NA,10460.9241201717,"Crack Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33737","2","Yucca St","Clark Ave","Amanda",NA,2018,"Crack Seal - Contract","Sealant","Contract",91,0,0,0,11569.7129520513,"Proposed",NA,NA,NA,NA,NA,NA,3957.97282995045,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33738","1","Adams St","Eagleland Dr","S Alamo St",NA,2018,"Micro Surface - Contract","Sealant","Contract",70,0,0,0,32839.5992265222,"Proposed",NA,NA,NA,NA,NA,NA,2512.209243155,"Microsurface","C (61-70)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33739","1","E Guenther St","Eagleland Dr","S Alamo St",NA,2018,"Slurry Seal - Contract","Sealant","Contract",70,0,0,0,27639.1225676709,"Proposed",NA,NA,NA,NA,NA,NA,2531.05518018964,"Slurry Seal","C (61-70)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33740","1","S St Marys","Eagleland Dr","E Nueva",NA,2018,"Crack Seal - Contract","Sealant","Contract",73,0,0,0,23499.3172193735,"Proposed",NA,NA,NA,NA,NA,NA,5943.40707882988,"Crack Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33746","1","E Arsenal","S Flores St","Washington",NA,2018,"Fog Seal - Contract","Sealant","Contract",71,0,0,0,20555.8995957988,"Proposed",NA,NA,NA,NA,NA,NA,1462.01277352766,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33747","1","El Paso St","S Flores St","Ih 35 S Access Rd",NA,2018,"Slurry Seal - Contract","Sealant","Contract",80,0,0,0,17918.2932518788,"Proposed",NA,NA,NA,NA,NA,NA,1502.86421123382,"Slurry Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33748","1","Guadalupe St","S Flores St","Ih 35 S Access Rd",NA,2018,"Crack Seal - Contract","Sealant","Contract",89,0,0,0,3655.83040205751,"Proposed",NA,NA,NA,NA,NA,NA,1117.79781923938,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33750","1","Labor St","E Cesar Chavez Blvd","S Presa St",NA,2018,"Crack Seal - Contract","Sealant","Contract",75,0,0,0,8306.22551638112,"Proposed",NA,NA,2018-03-09,2018-03-10,NA,NA,3320.09991399043,"Crack Seal","B (71-85)",2018-03-09,2018-03-10,1,2018-03-09,"Friday",9,"March",0,"2018","Morning"
"Preservation","33753","1","Lotus St","S St Mary's","Dead End",NA,2018,"Fog Seal - Contract","Sealant","Contract",72,0,0,0,12402.7808508345,"Proposed",NA,NA,2018-12-11,2018-12-21,NA,NA,1255.34219138001,"Fog Seal","B (71-85)",2018-12-11,2018-12-21,10,2018-12-11,"Tuesday",11,"December",0,"2018","Morning"
"Preservation","33754","1","Florida","S St Mary's","Ih 37 S",NA,2018,"Fog Seal - Contract","Sealant","Contract",93,0,0,0,24289.0777320399,"Proposed",NA,NA,2018-12-11,2018-12-21,NA,NA,2145.41670467221,"Fog Seal","A (86-100)",2018-12-11,2018-12-21,10,2018-12-11,"Tuesday",11,"December",0,"2018","Morning"
"Preservation","33755","1","Carolina","S Presa St","Ih 37 S",NA,2018,"Crack Seal - Contract","Sealant","Contract",91,0,0,0,3957.66226826076,"Proposed",NA,NA,2018-03-08,2018-03-08,NA,NA,1384.17408367203,"Crack Seal","A (86-100)",2018-03-08,2018-03-08,0,2018-03-08,"Thursday",8,"March",0,"2018","Morning"
"Preservation","33756","1","Pereida St","S Presa St","S Alamo St",NA,2018,"Micro Surface - Contract","Sealant","Contract",77,0,0,0,22636.9972077985,"Proposed",NA,NA,2018-07-16,2018-07-16,NA,NA,1489.27613209201,"Microsurface","B (71-85)",2018-07-16,2018-07-16,0,2018-07-16,"Monday",16,"July",0,"2018","Morning"
"Preservation","33757","3","Clark Ave","Rigsby Ave","Hiawatha",NA,2018,"Crack Seal - City","Sealant","City",68,0,0,0,10599.9327089877,"Proposed",NA,NA,2017-12-13,2017-12-13,NA,NA,3201.16000802287,"Crack Seal","C (61-70)",2017-12-13,2017-12-13,0,2017-12-13,"Wednesday",13,"December",0,"2017","Morning"
"Preservation","33758","2","S Polaris","E Commerce St","Virginia Blvd",NA,2018,"Crack Seal - Contract","Sealant","Contract",72,0,0,0,9346.75513938,"Proposed",NA,NA,2018-02-26,2018-02-28,NA,NA,3115.58504644698,"Crack Seal","B (71-85)",2018-02-26,2018-02-28,2,2018-02-26,"Monday",26,"February",0,"2018","Morning"
"Preservation","33759","2","N Polaris","Dawson St","E Commerce St",NA,2018,"Crack Seal - Contract","Sealant","Contract",73,0,0,0,6030.746807256,"Proposed",NA,NA,2018-02-26,2018-02-28,NA,NA,2512.81116970502,"Crack Seal","B (71-85)",2018-02-26,2018-02-28,2,2018-02-26,"Monday",26,"February",0,"2018","Morning"
"Preservation","33761","2","N New Braunfels Ave","Dawson St","IH 35 N Access Rd",NA,2018,"Crack Seal - Contract","Sealant","Contract",80,0,0,0,17250.4974773669,"Proposed",NA,NA,NA,NA,NA,NA,4211.29288749964,"Crack Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33796","1","Dellwood","Pinewood Ln","Oblate",NA,2018,"Slurry Seal - Contract","Sealant","Contract",76,0,0,0,28438.6915527772,"Proposed",NA,NA,NA,NA,NA,NA,2144.69770382935,"Slurry Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33797","1","Oblate","Jones Maltsberger Rd","Blanco Rd",NA,2018,"Crack Seal - Contract","Sealant","Contract",83,0,0,0,30303.1942883112,"Proposed",NA,NA,NA,NA,NA,NA,7974.52481271347,"Crack Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33798","1","Pinewood Ln","El Montan Ave","Us Hwy 281 N Access Rd",NA,2018,"Micro Surface - Contract","Sealant","Contract",75,0,0,0,160646.430622621,"Proposed",NA,NA,NA,NA,NA,NA,6727.6882296394,"Microsurface","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33799","1","Springwood Ln","El Montan Ave","Mccullough Ave",NA,2018,"Slurry Seal - Contract","Sealant","Contract",75,0,0,0,20436.4150539367,"Proposed",NA,NA,NA,NA,NA,NA,2015.42554772551,"Slurry Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","33800","1","W Lawndale Dr","Everest Ave","Broadway",NA,2018,"Crack Seal - Contract","Sealant","Contract",93,0,0,0,4153.11302470974,"Proposed",NA,NA,NA,NA,NA,NA,1483.25465168205,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","34659","1","San Pedro Ave","Southbridge","Oblate",NA,2018,"Crack Seal - Contract","Sealant","Contract",88,0,0,0,33634.1934372254,"Proposed",NA,NA,NA,NA,NA,NA,4004.07064728874,"Crack Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35011","2","S Pine St","Iowa St","Westfall Ave",NA,2018,"Fog Seal - Contract","Sealant","Contract",76,0,0,0,55741,"Proposed",NA,NA,NA,NA,NA,NA,3333.77649429137,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35012","2","Gabriel","N Gevers St","N Rio Grande",NA,2018,"Fog Seal - Contract","Sealant","Contract",64,0,0,0,40959,"Proposed",NA,NA,NA,NA,NA,NA,2844.8228412358,"Fog Seal","C (61-70)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35013","1","Aribe Dr","Jackson-keller Rd","Dead End",NA,2018,"Slurry Seal - Contract","Sealant","Contract",69,0,0,0,38008,"Proposed",NA,NA,NA,NA,NA,NA,1094.68423706288,"Slurry Seal","C (61-70)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35014","1","Warner Ave","W Summit","Fulton Ave",NA,2018,"Slurry Seal - Contract","Sealant","Contract",85,0,0,0,18796,"Proposed",NA,NA,NA,NA,NA,NA,909.02397531946,"Slurry Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35015","10","Sunlit Grove","Preston Pass Dr","Dead End",NA,2018,"Slurry Seal - Contract","Sealant","Contract",87,0,0,0,13358,"Proposed",NA,NA,NA,NA,NA,NA,854.02504284696,"Slurry Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35016","10","Woodbury Dr","Nacogdoches Rd","Flourisant",NA,2018,"Slurry Seal - Contract","Sealant","Contract",87,0,0,0,34031.1152934581,"Proposed",NA,NA,NA,NA,NA,NA,2908.6423327742,"Slurry Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35018","2","Algruth Dr","Stolnet","Upland Dr",NA,2018,"Fog Seal - Contract","Sealant","Contract",88,0,0,0,50055,"Proposed",NA,NA,NA,NA,NA,NA,1943.99015240418,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35019","2","Coleman","N Walters St","Ervin",NA,2018,"Fog Seal - Contract","Sealant","Contract",83,0,0,0,7569,"Proposed",NA,NA,NA,NA,NA,NA,483.677496154302,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35020","2","Jim St","N Walters St","Ervin",NA,2018,"Fog Seal - Contract","Sealant","Contract",87,0,0,0,7210,"Proposed",NA,NA,NA,NA,NA,NA,404.805371019209,"Fog Seal","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35021","2","Hood St","N Walters St","Ervin",NA,2018,"Fog Seal - Contract","Sealant","Contract",83,0,0,0,9336,"Proposed",NA,NA,NA,NA,NA,NA,399.006202082156,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35022","2","Reno","N Walters St","Ervin",NA,2018,"Fog Seal - Contract","Sealant","Contract",77,0,0,0,6081,"Proposed",NA,NA,NA,NA,NA,NA,426.317335584829,"Fog Seal","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35023","2","Jasper Holw","New Sulphur Spgs","Dead End",NA,2018,"Micro Surface - Contract","Sealant","Contract",81,0,0,0,57337,"Proposed",NA,NA,NA,NA,NA,NA,2540.42654841488,"Microsurface","B (71-85)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35024","2","Larkhill Farm","Lakeview Dr","Cul-De-Sac",NA,2018,"Micro Surface - Contract","Sealant","Contract",64,0,0,0,6831,"Proposed",NA,NA,NA,NA,NA,NA,367.031634114768,"Microsurface","C (61-70)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35025","2","Sapphire Cave","Imperial Topaz","Cul-De-Sac",NA,2018,"Micro Surface - Contract","Sealant","Contract",97,0,0,0,13316,"Proposed",NA,NA,NA,NA,NA,NA,533.493761839472,"Microsurface","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35026","2","Bernadine Dr","Diane Rd","Semlinger Rd",NA,2018,"Micro Surface - Contract","Sealant","Contract",90,0,0,0,62276,"Proposed",NA,NA,NA,NA,NA,NA,2142.51599131175,"Microsurface","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35027","2","Fairdale Dr","Glendora","Rittiman Rd",NA,2018,"Micro Surface - Contract","Sealant","Contract",88,0,0,0,97476,"Proposed",NA,NA,NA,NA,NA,NA,2652.05836775532,"Microsurface","A (86-100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35028","9","Horse Crk","Silver Spruce","Sugar Pine",NA,2018,"Slurry Seal - Contract","Sealant","Contract",57,0,0,0,50850,"Proposed",NA,NA,NA,NA,NA,NA,1005.1868615755,"Slurry Seal","D (41-60)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35029","9","Blue Crk","Silver Spruce","Sugar Pine",NA,2018,"Slurry Seal - Contract","Sealant","Contract",70,0,0,0,46320,"Proposed",NA,NA,NA,NA,NA,NA,1171.73996705553,"Slurry Seal","C (61-70)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
"Preservation","35030","4","W Pyron Ave","Kyle St","Wabash St",NA,2018,"Micro Surface - Contract","Sealant","Contract",126,0,0,0,17934.5248338036,"Proposed",NA,NA,NA,NA,NA,NA,2022.05012416507,"Microsurface","Anomaly (>100)",NA,NA,NA,NA,NA,NA,NA,NA,"20NA",NA
